Date,AAPL,BAC,BRK-B,IBM,LLY,TSLA,V,WFC
2024-07-11,225.823486328125,40.374290466308594,418.7799987792969,169.99525451660156,922.8588256835938,241.02999877929688,259.14849853515625,57.81519317626953
2024-07-12,228.77069091796875,40.161842346191406,424.44000244140625,174.3044891357422,936.9467163085938,248.22999572753906,262.2972106933594,54.33628463745117
2024-07-15,232.60107421875,40.45154571533203,434.4200134277344,174.35215759277344,938.9818725585938,252.63999938964844,264.9721374511719,55.47990417480469
2024-07-16,233.01785278320312,42.6146240234375,438.8999938964844,177.14552307128906,930.2288818359375,256.55999755859375,265.76177978515625,57.89207458496094
2024-07-17,227.12342834472656,42.46977233886719,445.6099853515625,178.70904541015625,894.6537475585938,248.5,269.16705322265625,58.53596115112305
2024-07-18,222.45950317382812,41.533084869384766,441.82000732421875,176.5830535888672,838.6483154296875,249.22999572753906,265.66302490234375,56.93105697631836
2024-07-19,222.5885009765625,41.42686462402344,434.4700012207031,174.70489501953125,847.1148071289062,239.1999969482422,262.02081298828125,56.92144012451172
2024-07-22,222.2412109375,40.84746170043945,435.9800109863281,175.56292724609375,855.5121459960938,251.50999450683594,264.24169921875,56.8349494934082
2024-07-23,223.2831268310547,40.95368194580078,434.010009765625,175.5152587890625,867.683349609375,246.3800048828125,261.3595275878906,57.34428787231445
2024-07-24,216.86277770996094,40.741241455078125,432.79998779296875,175.43898010253906,849.4957275390625,215.99000549316406,250.87709045410156,57.123252868652344
2024-07-25,215.8208465576172,40.24875259399414,433.2900085449219,183.0277862548828,811.27294921875,220.25,250.4526824951172,57.37312316894531
2024-07-26,216.2872314453125,40.239097595214844,437.6600036621094,182.8085479736328,794.903076171875,219.8000030517578,256.0985412597656,58.036224365234375
2024-07-29,216.56509399414062,39.679012298583984,438.30999755859375,182.57017517089844,798.0347900390625,232.10000610351562,258.21087646484375,57.26741027832031
2024-07-30,217.1208038330078,39.86248779296875,441.260009765625,182.13162231445312,780.6671142578125,222.6199951171875,259.69140625,57.67103958129883
2024-07-31,220.3756103515625,38.92580032348633,438.5,183.1803436279297,794.557373046875,232.07000732421875,262.2281494140625,57.02715301513672
2024-08-01,216.68417358398438,38.14361572265625,431.80999755859375,180.8159942626953,822.38720703125,216.86000061035156,262.4847717285156,54.66303634643555
2024-08-02,218.17266845703125,36.289546966552734,428.3599853515625,180.30116271972656,794.7449951171875,207.6699981689453,263.1263427734375,51.18412780761719
2024-08-05,207.66392517089844,35.3914794921875,413.7200012207031,174.7620849609375,765.897705078125,198.8800048828125,253.11769104003906,50.08855438232422
2024-08-06,205.6395721435547,35.65220260620117,422.1400146484375,178.08937072753906,783.6011962890625,200.63999938964844,254.9141387939453,50.31920623779297
2024-08-07,208.20970153808594,36.0191535949707,427.0199890136719,178.08937072753906,762.8153686523438,191.75999450683594,253.19664001464844,50.25193786621094
2024-08-08,211.67291259765625,36.89791488647461,431.5400085449219,183.62843322753906,835.1016845703125,198.83999633789062,256.4637451171875,50.70361328125
2024-08-09,214.58042907714844,36.96550369262695,431.6700134277344,184.11891174316406,880.9116821289062,200.0,256.9088439941406,51.09095764160156
2024-08-12,216.11038208007812,36.859283447265625,430.3900146484375,182.22434997558594,873.6998901367188,197.49000549316406,257.03741455078125,50.41310501098633
2024-08-13,219.82598876953125,37.13932800292969,432.4100036621094,183.67652893066406,897.083984375,207.8300018310547,257.2747802734375,51.19747543334961
2024-08-14,220.27304077148438,37.47731018066406,438.4700012207031,184.95559692382812,920.4285888671875,201.3800048828125,258.2737121582031,51.96249008178711
2024-08-15,223.25344848632812,37.689754486083984,440.8399963378906,186.52316284179688,921.6158447265625,214.13999938964844,263.87152099609375,52.84370422363281
2024-08-16,224.5747833251953,37.989105224609375,444.510009765625,186.35968017578125,912.2569580078125,216.1199951171875,264.4451904296875,53.57966232299805
2024-08-19,224.4158172607422,38.30777359008789,448.7699890136719,187.27328491210938,911.9503173828125,222.72000122070312,263.5451354980469,54.66422653198242
2024-08-20,225.03176879882812,37.361427307128906,448.3599853515625,188.5235137939453,939.80908203125,221.10000610351562,265.09796142578125,54.37371826171875
2024-08-21,224.92250061035156,37.41936492919922,446.6000061035156,189.65835571289062,941.7876586914062,223.27000427246094,265.2561950683594,53.70554733276367
2024-08-22,223.06471252441406,37.89254379272461,449.0299987792969,188.4562225341797,943.9641723632812,210.66000366210938,264.9990539550781,54.18972396850586
2024-08-23,225.35963439941406,38.40434646606445,453.3800048828125,188.5908660888672,942.5494384765625,220.32000732421875,264.5045471191406,54.90632247924805
2024-08-26,225.69741821289062,38.54918670654297,454.489990234375,190.39886474609375,940.3632202148438,213.2100067138672,265.26611328125,54.92568588256836
2024-08-27,226.5418701171875,38.30777359008789,460.6300048828125,191.12014770507812,944.2708129882812,209.2100067138672,267.7485656738281,54.4802360534668
2024-08-28,225.01193237304688,38.57815933227539,464.5899963378906,190.86048889160156,938.7901611328125,205.75,266.2353210449219,55.26461410522461
2024-08-29,228.29039001464844,38.79060745239258,468.3699951171875,191.2836151123047,930.1436767578125,206.27999877929688,271.3090515136719,55.5357551574707
2024-08-30,227.5055389404297,39.35069274902344,475.9200134277344,194.38995361328125,949.751708984375,214.11000061035156,273.3365173339844,56.620330810546875
2024-09-03,221.31619262695312,39.30241012573242,476.8299865722656,193.57247924804688,946.2990112304688,210.60000610351562,275.48272705078125,56.52348709106445
2024-09-04,219.40872192382812,39.109275817871094,478.57000732421875,196.29412841796875,936.188232421875,219.41000366210938,277.4112548828125,56.28139877319336
2024-09-05,220.92874145507812,38.76163101196289,464.9200134277344,194.8323211669922,902.9871826171875,230.1699981689453,275.5617980957031,55.06126022338867
2024-09-06,219.37893676757812,37.67304229736328,459.4200134277344,193.0531768798828,893.0545043945312,210.72999572753906,276.3035888671875,52.29173278808594
2024-09-09,219.4683380126953,38.363136291503906,459.6099853515625,195.736328125,898.55517578125,216.27000427246094,282.47509765625,52.863067626953125
2024-09-10,218.6735382080078,38.17845916748047,458.9200134277344,197.4578094482422,891.6101684570312,226.1699981689453,282.2080993652344,52.243316650390625
2024-09-11,221.2069091796875,37.90631103515625,453.1000061035156,201.85279846191406,911.0401611328125,228.1300048828125,280.84320068359375,52.030277252197266
2024-09-12,221.31619262695312,37.692481994628906,450.8699951171875,203.50692749023438,925.01904296875,229.80999755859375,282.23773193359375,49.9386100769043
2024-09-13,221.0479736328125,37.566131591796875,447.6099853515625,206.56517028808594,913.8300170898438,230.2899932861328,284.1960144042969,51.110328674316406
2024-09-16,214.9082794189453,38.003509521484375,451.7799987792969,208.84442138671875,913.661865234375,226.77999877929688,287.2916259765625,52.08837890625
2024-09-17,215.37522888183594,38.44089126586914,456.67999267578125,205.93043518066406,896.4874267578125,227.8699951171875,288.35980224609375,52.78559875488281
2024-09-18,219.24978637695312,38.50892639160156,456.6000061035156,206.7094268798828,895.2903442382812,227.1999969482422,285.3135986328125,52.54350280761719
2024-09-19,227.37640380859375,39.723876953125,459.7099914550781,205.6996307373047,905.252685546875,243.9199981689453,282.1091613769531,54.0347900390625
2024-09-20,226.7107391357422,39.14070129394531,455.30999755859375,209.36370849609375,911.6338500976562,238.25,281.644287109375,54.50929641723633
2024-09-23,224.99205017089844,38.75191879272461,454.9800109863281,212.05650329589844,908.695556640625,250.0,285.4619445800781,53.36662673950195
2024-09-24,225.88616943359375,38.343692779541016,454.55999755859375,212.5084991455078,914.542236328125,254.27000427246094,269.785888671875,52.44667434692383
2024-09-25,224.89268493652344,38.1493034362793,452.3599853515625,212.758544921875,914.6709594726562,257.0199890136719,266.6705017089844,51.9140739440918
2024-09-26,226.0352020263672,38.4117317199707,454.17999267578125,214.87429809570312,899.5939331054688,254.22000122070312,268.7078857421875,54.60612106323242
2024-09-27,226.30340576171875,38.29509735107422,457.4700012207031,212.38348388671875,868.4011840820312,260.4599914550781,272.14971923828125,54.13162612915039
2024-09-30,231.47943115234375,38.56724548339844,460.260009765625,212.6143035888672,876.4639892578125,261.6300048828125,271.93212890625,54.70296859741211
2024-10-01,224.7337646484375,38.12014389038086,457.4100036621094,210.95054626464844,875.01953125,258.0199890136719,274.5530090332031,53.637760162353516
2024-10-02,225.30003356933594,38.12986755371094,456.6700134277344,211.3159942626953,881.5390625,249.02000427246094,273.9595947265625,53.55060958862305
2024-10-03,224.197265625,38.1493034362793,452.9599914550781,214.1914825439453,876.0781860351562,240.66000366210938,273.82110595703125,53.2407341003418
2024-10-04,225.3199005126953,38.985191345214844,461.9700012207031,217.3459014892578,877.6709594726562,250.0800018310547,274.8794250488281,55.1580924987793
2024-10-07,220.24325561523438,38.839393615722656,453.5,218.42300415039062,888.7907104492188,240.8300018310547,270.7848815917969,55.351768493652344
2024-10-08,224.296630859375,38.81023406982422,453.79998779296875,219.86557006835938,903.9468383789062,244.5,271.94195556640625,55.48733901977539
2024-10-09,228.04200744628906,39.062950134277344,455.8999938964844,225.3280792236328,909.9024047851562,241.0500030517578,273.890380859375,55.719749450683594
2024-10-10,227.54525756835938,38.849117279052734,454.92999267578125,224.09707641601562,900.9492797851562,238.77000427246094,274.4244384765625,55.92310333251953
2024-10-11,226.06500244140625,40.77358627319336,460.2099914550781,224.32791137695312,922.0907592773438,217.8000030517578,274.7903747558594,59.060604095458984
2024-10-14,229.79054260253906,40.73470687866211,459.9800109863281,226.2512969970703,919.5679931640625,219.16000366210938,277.5992126464844,60.1935920715332
2024-10-15,232.3238983154297,40.9582633972168,462.67999267578125,224.03939819335938,903.5512084960938,219.57000732421875,276.2244567871094,61.03607177734375
2024-10-16,230.2673797607422,41.59974670410156,465.69000244140625,224.72218322753906,906.6179809570312,221.3300018310547,284.3641357421875,61.86886215209961
2024-10-17,230.63497924804688,41.405357360839844,465.8500061035156,223.96243286132812,907.3104858398438,220.88999938964844,287.2026672363281,62.34336471557617
2024-10-18,233.4663848876953,41.13321304321289,464.79998779296875,223.30848693847656,908.1514282226562,220.6999969482422,287.4300842285156,62.32400131225586
2024-10-21,234.93670654296875,40.58891296386719,464.1600036621094,222.87571716308594,896.4381103515625,218.85000610351562,283.70147705078125,61.994747161865234
2024-10-22,234.32077026367188,41.113773345947266,461.45001220703125,223.35658264160156,899.4256591796875,217.97000122070312,281.6640930175781,62.759765625
2024-10-23,229.25404357910156,41.15265655517578,460.6099853515625,223.83741760253906,893.5887451171875,213.64999389648438,280.6454162597656,62.51766586303711
2024-10-24,229.06529235839844,41.45396423339844,457.7699890136719,210.02731323242188,881.7864990234375,260.4800109863281,280.111328125,63.36014938354492
2024-10-25,229.8998260498047,40.71527099609375,454.010009765625,206.44973754882812,883.1517333984375,269.19000244140625,278.6376953125,62.48862075805664
2024-10-28,231.87680053710938,41.42479705810547,458.489990234375,204.75717163085938,886.0108032226562,262.510009765625,281.07073974609375,63.53445053100586
2024-10-29,232.1450653076172,41.33732223510742,454.6199951171875,202.3721160888672,893.915283203125,259.5199890136719,278.7860412597656,63.2342643737793
2024-10-30,228.59837341308594,41.12349319458008,454.9599914550781,197.0538787841797,837.7723999023438,257.54998779296875,286.9751892089844,63.34079360961914
2024-10-31,224.4357147216797,40.64723205566406,450.9200134277344,198.80416870117188,820.8650512695312,249.85000610351562,286.6685791015625,62.86628341674805
2024-11-01,221.4552764892578,40.58891296386719,452.1400146484375,200.2755889892578,810.170654296875,248.97999572753906,287.54876708984375,62.633880615234375
2024-11-04,220.5611572265625,40.17097854614258,442.2900085449219,198.41952514648438,797.5175170898438,242.83999633789062,288.6466064453125,61.684879302978516
2024-11-05,221.9917449951172,40.70555114746094,445.05999755859375,199.62164306640625,797.4383544921875,251.44000244140625,290.0708312988281,62.043174743652344
2024-11-06,221.26651000976562,44.13656234741211,468.8999938964844,205.4207305908203,768.0758056640625,288.5299987792969,304.02593994140625,70.17743682861328
2024-11-07,225.9954376220703,43.514503479003906,460.1300048828125,205.50726318359375,788.9204711914062,296.9100036621094,302.4434509277344,67.61127471923828
2024-11-08,225.7269287109375,43.864418029785156,463.4100036621094,205.5361328125,822.6458129882812,321.2200012207031,304.49078369140625,68.21511840820312
2024-11-11,223.01173400878906,44.78776931762695,467.3599853515625,205.39187622070312,823.5363159179688,350.0,307.5072937011719,70.66946411132812
2024-11-12,223.01173400878906,44.573936462402344,466.2900085449219,204.38381958007812,810.1014404296875,328.489990234375,307.0316467285156,70.70841979980469
2024-11-13,223.89691162109375,44.583656311035156,468.1000061035156,204.44198608398438,803.126953125,330.239990234375,306.6650390625,70.87398529052734
2024-11-14,226.98007202148438,44.61281967163086,467.70001220703125,202.5712432861328,777.8204345703125,311.17999267578125,305.44622802734375,70.90320587158203
2024-11-15,223.77757263183594,45.43898010253906,470.2799987792969,198.69412231445312,739.4412231445312,320.7200012207031,306.82354736328125,72.40308380126953
2024-11-18,226.7811737060547,45.40982437133789,472.20001220703125,201.6988983154297,720.6134033203125,338.739990234375,309.3206481933594,72.15959167480469
2024-11-19,227.0397491455078,45.108516693115234,468.8599853515625,203.79257202148438,723.1204223632812,346.0,309.0134582519531,71.51679229736328
2024-11-20,227.75582885742188,44.768333435058594,468.8299865722656,208.0089569091797,746.5858764648438,342.0299987792969,304.5940246582031,71.66288757324219
2024-11-21,227.27845764160156,45.15711212158203,472.05999755859375,215.5693817138672,743.1275634765625,339.6400146484375,307.0812072753906,72.88032531738281
2024-11-22,228.62109375,45.681968688964844,476.57000732421875,216.12188720703125,741.23486328125,352.55999755859375,307.1010437011719,73.98088073730469
2024-11-25,231.60479736328125,46.16794967651367,477.42999267578125,219.18482971191406,748.16162109375,338.5899963378906,310.3412780761719,74.8963851928711
2024-11-26,233.78292846679688,46.41093826293945,478.55999755859375,221.80191040039062,782.1707153320312,338.2300109863281,308.9837341308594,75.33466339111328
2024-11-27,233.6536102294922,46.43037414550781,483.0799865722656,219.9505615234375,781.0509643554688,332.8900146484375,311.8375244140625,75.19830322265625
2024-11-29,236.0405731201172,46.17766571044922,483.0199890136719,220.425537109375,788.1460571289062,345.1600036621094,312.2140808105469,74.1854019165039
2024-12-02,238.28829956054688,45.72085189819336,477.3299865722656,220.40614318847656,792.5557861328125,357.0899963378906,313.7698059082031,73.31859588623047
2024-12-03,241.33168029785156,45.50701904296875,470.19000244140625,221.96670532226562,805.9632568359375,351.4200134277344,310.1629333496094,72.20829772949219
2024-12-04,241.68971252441406,45.069637298583984,468.32000732421875,226.31878662109375,822.3237915039062,357.92999267578125,307.0812072753906,71.15643310546875
2024-12-05,241.7195587158203,45.681968688964844,470.57000732421875,227.54006958007812,818.1419067382812,369.489990234375,306.2686462402344,71.74081420898438
2024-12-06,241.52064514160156,45.691741943359375,470.5,230.72903442382812,819.2220458984375,389.2200012207031,308.18109130859375,72.39334869384766
2024-12-09,245.40940856933594,44.87075424194336,463.8699951171875,222.9359588623047,796.3014526367188,389.7900085449219,305.4957580566406,70.72789764404297
2024-12-10,246.4238739013672,44.714378356933594,462.489990234375,224.6031494140625,792.3378295898438,400.989990234375,309.53863525390625,70.1727523803711
2024-12-11,245.1508331298828,45.03691101074219,461.3900146484375,223.0522918701172,788.8199462890625,424.7699890136719,310.93585205078125,69.7344741821289
2024-12-12,246.61282348632812,45.03691101074219,458.6300048828125,225.12655639648438,775.2638549804688,418.1000061035156,311.371826171875,68.95531463623047
2024-12-13,246.7819061279297,44.636192321777344,457.8999938964844,223.7307891845703,781.9725341796875,436.2300109863281,311.8771667480469,68.60470581054688
2024-12-16,249.67608642578125,44.44071960449219,455.20001220703125,222.28656005859375,771.9442138671875,463.0199890136719,313.0167236328125,70.10458374023438
2024-12-17,252.1028289794922,44.03022384643555,455.6600036621094,221.93760681152344,771.5675659179688,479.8599853515625,315.40478515625,68.96505737304688
2024-12-18,246.7023468017578,42.51531219482422,446.5899963378906,213.40789794921875,757.7836303710938,440.1300048828125,306.9622802734375,66.96847534179688
2024-12-19,248.432861328125,42.398033142089844,449.3399963378906,217.04270935058594,750.6785278320312,436.1700134277344,312.0158996582031,67.0561294555664
2024-12-20,253.10736083984375,43.17014694213867,453.20001220703125,216.49990844726562,760.8060302734375,421.05999755859375,314.82012939453125,68.5073013305664
2024-12-23,253.8831024169922,42.896484375,454.3500061035156,215.1138153076172,789.0676879882812,430.6000061035156,314.3345947265625,68.70209503173828
2024-12-24,256.79718017578125,43.375389099121094,458.6600036621094,217.5176544189453,788.463134765625,462.2799987792969,317.7333679199219,69.7247314453125
2024-12-26,257.6127014160156,43.541542053222656,459.0799865722656,217.98292541503906,786.947021484375,454.1300048828125,317.9910888671875,69.89030456542969
2024-12-27,254.20138549804688,43.33629608154297,456.510009765625,215.93772888183594,776.076416015625,431.6600036621094,315.7615051269531,69.25724792480469
2024-12-30,250.8297882080078,42.91603088378906,452.1600036621094,213.4854278564453,766.8308715820312,417.4100036621094,312.4419860839844,68.57548522949219
2024-12-31,249.0594482421875,42.95512390136719,453.2799987792969,213.0783233642578,765.007568359375,403.8399963378906,313.1653747558594,68.409912109375
2025-01-02,242.52517700195312,43.28742980957031,451.1000061035156,213.18495178222656,771.0226440429688,379.2799987792969,311.54022216796875,68.36121368408203
2025-01-03,242.03782653808594,43.795658111572266,453.55999755859375,215.8117218017578,774.8971557617188,410.44000244140625,312.04559326171875,69.45203399658203
2025-01-06,243.66893005371094,44.37230682373047,451.4100036621094,215.8311004638672,758.1700439453125,411.04998779296875,310.1926574707031,70.15325927734375
2025-01-07,240.89407348632812,45.03691101074219,452.9200134277344,217.0814971923828,766.285888671875,394.3599853515625,308.8351135253906,69.7247314453125
2025-01-08,241.38140869140625,45.16396713256836,451.8399963378906,216.325439453125,780.0897216796875,394.94000244140625,309.75665283203125,69.70526123046875
2025-01-10,235.56320190429688,44.0888671875,442.6600036621094,213.0007781982422,792.6549072265625,394.739990234375,304.9111633300781,68.13719940185547
2025-01-13,233.12648010253906,44.03999710083008,443.9100036621094,210.7229461669922,790.2567749023438,403.30999755859375,304.1283264160156,68.69235229492188
2025-01-14,232.0125732421875,44.74370193481445,450.0299987792969,211.06219482421875,738.1629028320312,396.3599853515625,306.278564453125,69.33515930175781
2025-01-15,236.57765197753906,46.03382110595703,458.510009765625,213.27218627929688,739.976318359375,428.2200012207031,313.40313720703125,73.97113800048828
2025-01-16,227.0198516845703,45.584232330322266,462.80999755859375,215.8214111328125,750.738037109375,413.82000732421875,314.36431884765625,73.97113800048828
2025-01-17,228.7305145263672,45.476722717285156,467.95001220703125,217.885986328125,719.146728515625,426.5,316.7127990722656,75.07170104980469
2025-01-21,221.43038940429688,45.60377883911133,468.57000732421875,217.3722686767578,735.6260986328125,424.07000732421875,320.6863098144531,75.8216323852539
2025-01-22,222.6139373779297,44.753475189208984,460.510009765625,216.40296936035156,747.1507568359375,415.1099853515625,320.616943359375,75.51970672607422
2025-01-23,222.44485473632812,45.33989334106445,459.8299865722656,219.0975799560547,759.6564331054688,412.3800048828125,325.224609375,75.4125747680664
2025-01-24,221.56964111328125,45.466949462890625,463.19000244140625,217.89569091796875,778.2960205078125,406.5799865722656,327.1965637207031,75.3054428100586
2025-01-27,228.6111602783203,46.024044036865234,474.70001220703125,217.2462615966797,800.8500366210938,397.1499938964844,331.4971008300781,75.9092788696289
2025-01-28,236.9655303955078,45.77970504760742,469.9700012207031,218.72927856445312,797.6987915039062,398.0899963378906,331.4376220703125,75.85084533691406
2025-01-29,238.05953979492188,45.691741943359375,469.260009765625,221.60806274414062,796.7969970703125,389.1000061035156,332.8249206542969,76.32808685302734
2025-01-30,236.2991485595703,45.66242599487305,472.3500061035156,250.33770751953125,815.7734985351562,400.2799987792969,339.9296875,76.76636505126953
2025-01-31,234.71778869628906,45.25192642211914,468.6700134277344,247.8466339111328,803.733642578125,404.6000061035156,338.6910400390625,76.74687957763672
2025-02-03,226.77122497558594,45.16396713256836,464.6099853515625,252.72215270996094,803.0894775390625,383.67999267578125,342.6744689941406,76.10407257080078
2025-02-04,231.53518676757812,45.65264892578125,467.489990234375,256.3376159667969,818.5878295898438,392.2099914550781,342.01055908203125,77.39942169189453
2025-02-05,231.2069854736328,46.0435905456543,473.7300109863281,255.2132110595703,834.552001953125,378.1700134277344,346.2615661621094,77.96431732177734
2025-02-06,231.9529266357422,46.659332275390625,477.2200012207031,245.65606689453125,862.4865112304688,374.32000732421875,344.3193664550781,79.29861450195312
2025-02-07,226.39329528808594,46.327030181884766,472.739990234375,244.58982849121094,870.3546752929688,361.6199951171875,344.85443115234375,78.9560546875
2025-02-10,226.66209411621094,45.61355209350586,470.1700134277344,243.22381591796875,861.0100708007812,350.7300109863281,348.0352783203125,77.4194107055664
2025-02-11,231.61053466796875,45.730838775634766,472.6099853515625,248.5220947265625,857.1652221679688,328.5,348.1146545410156,77.94793701171875
2025-02-12,235.8420867919922,45.16396713256836,471.7300109863281,249.60516357421875,865.06298828125,336.510009765625,348.8789367675781,77.56623077392578
2025-02-13,240.48187255859375,45.281253814697266,480.489990234375,252.9031982421875,863.9630737304688,355.94000244140625,352.9881896972656,77.17472076416016
2025-02-14,243.53855895996094,45.89698791503906,479.5899963378906,254.9425048828125,838.0648803710938,355.8399963378906,351.1817321777344,78.28072357177734
2025-02-18,243.40911865234375,45.476722717285156,482.82000732421875,256.6891174316406,850.8998413085938,354.1099853515625,354.0800476074219,79.06371307373047
2025-02-19,243.807373046875,44.9684944152832,483.7699890136719,257.9087829589844,860.677490234375,360.55999755859375,352.5911865234375,78.6428451538086
2025-02-20,244.76319885253906,44.274566650390625,481.79998779296875,258.3185729980469,866.7028198242188,354.3999938964844,347.8863525390625,76.95938873291016
2025-02-21,244.4844207763672,43.795658111572266,478.739990234375,255.1376495361328,867.2587280273438,337.79998779296875,345.94091796875,75.85340118408203
2025-02-24,246.0277099609375,43.45357894897461,498.4200134277344,255.51820373535156,874.9219970703125,330.5299987792969,347.2610778808594,75.57935333251953
2025-02-25,245.9679718017578,42.945350646972656,499.82000732421875,251.49813842773438,895.1719970703125,302.79998779296875,349.4745178222656,74.3852767944336
2025-02-26,239.31695556640625,42.945350646972656,494.1000061035156,249.63442993164062,908.284912109375,290.79998779296875,348.02532958984375,74.8257064819336
2025-02-27,236.27023315429688,43.121273040771484,502.4100036621094,247.08775329589844,898.5072631835938,281.95001220703125,353.0973815917969,74.99210357666016
2025-02-28,240.79052734375,45.056453704833984,513.8300170898438,246.31690979003906,913.8637084960938,292.9800109863281,360.015625,76.65597534179688
2025-03-03,236.9970703125,44.528682708740234,510.0799865722656,244.12149047851562,922.8868408203125,284.6499938964844,359.1322326660156,75.39339447021484
2025-03-04,234.9061737060547,41.704097747802734,495.8599853515625,247.06825256347656,904.3639526367188,272.0400085449219,349.6134948730469,71.74264526367188
2025-03-05,234.7169952392578,41.332698822021484,498.5,245.25335693359375,922.8868408203125,279.1000061035156,350.06011962890625,72.58436584472656
2025-03-06,234.30877685546875,40.52149200439453,497.8399963378906,242.6578826904297,906.051513671875,263.45001220703125,341.6034240722656,71.10645294189453
2025-03-07,238.03256225585938,40.71820068359375,495.6199951171875,255.1962127685547,863.1889038085938,262.6700134277344,342.7547912597656,69.54045104980469
2025-03-10,226.4928436279297,39.17405319213867,497.1000061035156,250.66873168945312,823.6615600585938,222.14999389648438,338.9433288574219,65.36116790771484
2025-03-11,219.88165283203125,38.957679748535156,496.25,242.91156005859375,818.0033569335938,230.5800018310547,329.6726989746094,65.85054016113281
2025-03-12,216.03842163085938,39.25273513793945,495.94000244140625,243.5750732421875,815.819580078125,248.08999633789062,330.36749267578125,67.46549224853516
2025-03-13,208.7700958251953,39.016685485839844,504.25,239.83798217773438,795.7581787109375,240.67999267578125,326.109375,67.00546264648438
2025-03-14,212.5635528564453,40.21659469604492,514.5999755859375,242.3261260986328,807.5011596679688,249.97999572753906,329.335205078125,69.34468841552734
2025-03-17,213.0713653564453,40.757537841796875,523.010009765625,246.83407592773438,818.6982421875,238.00999450683594,332.0647888183594,69.33489990234375
2025-03-18,211.7670440673828,40.964080810546875,523.1400146484375,240.96006774902344,816.46484375,225.30999755859375,332.28314208984375,69.59916687011719
2025-03-19,214.30596923828125,41.514854431152344,525.27001953125,246.17056274414062,830.8582763671875,235.86000061035156,337.3452453613281,71.21411895751953
2025-03-20,213.17091369628906,41.78041076660156,528.72998046875,237.4181365966797,836.3773803710938,236.25999450683594,336.97802734375,70.97920227050781
2025-03-21,217.32281494140625,41.77057647705078,521.9099731445312,237.95477294921875,831.4141845703125,248.7100067138672,333.16656494140625,70.97920227050781
2025-03-24,219.77215576171875,42.360694885253906,525.8499755859375,242.42369079589844,858.543212890625,278.3900146484375,341.3155822753906,72.70182037353516
2025-03-25,222.779052734375,42.567237854003906,528.8699951171875,243.83851623535156,846.08544921875,288.1400146484375,342.05999755859375,72.66266632080078
2025-03-26,220.56866455078125,42.114810943603516,533.2100219726562,244.26785278320312,820.6836547851562,272.05999755859375,341.6232604980469,71.90902709960938
2025-03-27,222.87860107421875,41.85909652709961,534.52001953125,240.23802185058594,815.6309814453125,273.1300048828125,347.2610778808594,70.74431610107422
2025-03-28,216.95440673828125,40.5706672668457,526.3099975585938,238.0816192626953,816.46484375,263.54998779296875,340.3031311035156,69.1880874633789
2025-03-31,221.1660614013672,41.042762756347656,532.5800170898438,242.6286163330078,819.8397827148438,259.1600036621094,347.8565979003906,70.26472473144531
2025-04-01,222.22146606445312,40.80671691894531,532.989990234375,244.26785278320312,799.311767578125,268.4599914550781,343.7771301269531,69.794921875
2025-04-02,222.91842651367188,41.16078567504883,537.719970703125,243.9165802001953,812.206298828125,282.760009765625,343.75726318359375,70.7247314453125
2025-04-03,202.30825805664062,36.60703659057617,530.1599731445312,237.58401489257812,783.2904052734375,267.2799987792969,336.86883544921875,64.27474975585938
2025-04-04,187.56253051757812,33.82364273071289,493.5400085449219,221.9623260498047,732.7843627929688,239.42999267578125,310.80389404296875,59.68439865112305
2025-04-07,180.6725616455078,34.99404525756836,490.3800048828125,220.30357360839844,718.4107666015625,233.2899932861328,309.99993896484375,60.8491096496582
2025-04-08,171.6717987060547,34.453102111816406,492.6400146484375,215.66879272460938,720.9024047851562,221.86000061035156,305.9800109863281,60.76103210449219
2025-04-09,197.98709106445312,36.53818893432617,521.4099731445312,229.60240173339844,748.1704711914062,272.20001220703125,329.9605712890625,64.92073059082031
2025-04-10,189.59365844726562,35.25959396362305,515.8099975585938,223.98211669921875,715.6114501953125,252.39999389648438,322.1986083984375,61.76914596557617
2025-04-11,197.29013061523438,35.35795593261719,524.1099853515625,229.76828002929688,727.0269165039062,252.30999755859375,330.9233093261719,61.181884765625
2025-04-14,201.6411590576172,36.06609344482422,529.52001953125,233.26145935058594,748.8056640625,252.35000610351562,332.69012451171875,61.75935363769531
2025-04-15,201.2628173828125,37.364356994628906,528.1699829101562,234.86166381835938,751.6149291992188,254.11000061035156,333.3154602050781,63.168758392333984
2025-04-16,193.4269561767578,36.71522903442383,516.4500122070312,232.78335571289062,729.4987182617188,241.5500030517578,328.86871337890625,62.62065887451172
2025-04-17,196.1251983642578,36.793907165527344,518.2100219726562,233.0175018310547,833.7865600585938,241.3699951171875,327.1614990234375,63.33514404296875
2025-04-21,192.32176208496094,36.31197738647461,506.9200134277344,230.49032592773438,812.0078125,227.5,317.7221374511719,62.650020599365234
2025-04-22,198.8732452392578,37.68892288208008,520.7899780273438,235.0568084716797,821.4578247070312,237.97000122070312,328.9382019042969,64.8228530883789
2025-04-23,203.71214294433594,38.111839294433594,526.8099975585938,239.52572631835938,823.3240356445312,250.74000549316406,331.8861389160156,66.49652099609375
2025-04-24,207.4657745361328,38.92817306518555,531.6400146484375,223.76747131347656,853.4111938476562,259.510009765625,333.2161560058594,68.08209228515625
2025-04-25,208.37181091308594,39.03635787963867,530.9600219726562,226.77276611328125,878.0388793945312,284.95001220703125,332.6802062988281,68.24848937988281
