Date,^DJI,^FCHI,^FTSE,^GSPC,^HSI,^IXIC,^N225,^STOXX50E
2024-11-25,44736.5703125,7257.47021484375,8291.7001953125,5987.3701171875,19150.990234375,19054.83984375,38780.140625,4799.8701171875
2024-11-26,44860.30859375,7194.509765625,8258.599609375,6021.6298828125,19159.19921875,19174.30078125,38442.0,4761.990234375
2024-11-27,44722.05859375,7143.02978515625,8274.7998046875,5998.740234375,19603.130859375,19060.48046875,38134.96875,4733.14990234375
2024-11-28,,7179.25,8281.2001953125,,19366.9609375,,38349.05859375,4758.64990234375
2024-11-29,44910.6484375,7235.10986328125,8287.2998046875,6032.3798828125,19423.609375,19218.169921875,38208.03125,4804.39990234375
2024-12-02,44782.0,7236.89013671875,8312.900390625,6047.14990234375,19550.2890625,19403.94921875,38513.01953125,4846.72998046875
2024-12-03,44705.53125,7255.419921875,8359.400390625,6049.8798828125,19746.3203125,19480.91015625,39248.859375,4878.509765625
2024-12-04,45014.0390625,7303.27978515625,8335.7998046875,6086.490234375,19742.4609375,19735.119140625,39276.390625,4919.02001953125
2024-12-05,44765.7109375,7330.5400390625,8349.400390625,6075.10986328125,19560.439453125,19700.259765625,39395.6015625,4951.580078125
2024-12-06,44642.51953125,7426.8798828125,8308.599609375,6090.27001953125,19865.849609375,19859.76953125,39091.171875,4977.77978515625
2024-12-09,44401.9296875,7480.14013671875,8352.099609375,6052.85009765625,20414.08984375,19736.689453125,39160.5,4985.4599609375
2024-12-10,44247.828125,7394.77978515625,8280.400390625,6034.91015625,20311.279296875,19687.240234375,39367.578125,4951.740234375
2024-12-11,44148.55859375,7423.39990234375,8301.599609375,6084.18994140625,20155.05078125,20034.890625,39372.23046875,4959.35009765625
2024-12-12,43914.12109375,7420.93994140625,8311.7998046875,6051.25,20397.05078125,19902.83984375,39849.140625,4965.52978515625
2024-12-13,43828.05859375,7409.56982421875,8300.2998046875,6051.08984375,19971.240234375,19926.720703125,39470.44140625,4967.9501953125
2024-12-16,43717.48046875,7357.080078125,8262.099609375,6074.080078125,19795.490234375,20173.890625,39457.48828125,4947.02978515625
2024-12-17,43449.8984375,7365.7001953125,8195.2001953125,6050.60986328125,19700.48046875,20109.060546875,39364.6796875,4942.580078125
2024-12-18,42326.87109375,7384.6201171875,8199.099609375,5872.16015625,19864.55078125,19392.689453125,39081.7109375,4957.27978515625
2024-12-19,42342.23828125,7294.3701171875,8105.2998046875,5867.080078125,19752.509765625,19372.76953125,38813.578125,4879.0
2024-12-20,42840.26171875,7274.47998046875,8084.60009765625,5930.85009765625,19720.69921875,19572.599609375,38701.8984375,4862.27978515625
2024-12-23,42906.94921875,7272.31982421875,8102.7001953125,5974.06982421875,19883.130859375,19764.880859375,39161.33984375,4852.93017578125
2024-12-24,43297.03125,7282.68994140625,8137.0,6040.0400390625,20098.2890625,20031.130859375,39036.8515625,
2024-12-25,,,,,,,39130.4296875,
2024-12-26,43325.80078125,,,6037.58984375,,20020.359375,39568.05859375,
2024-12-27,42992.2109375,7355.3701171875,8149.7998046875,5970.83984375,20090.4609375,19722.029296875,40281.16015625,4898.8798828125
2024-12-30,42573.73046875,7313.56005859375,8121.0,5906.93994140625,20041.419921875,19486.7890625,39894.5390625,4869.27978515625
2024-12-31,42544.21875,7380.740234375,8173.0,5881.6298828125,20059.94921875,19310.7890625,,
2025-01-02,42392.26953125,7393.759765625,8260.099609375,5868.5498046875,19623.3203125,19280.7890625,,
2025-01-03,42732.12890625,7282.22021484375,8224.0,5942.47021484375,19760.26953125,19621.6796875,,4871.4501953125
2025-01-06,42706.55859375,7445.68994140625,8249.7001953125,5975.3798828125,19688.2890625,19864.98046875,39307.05078125,4986.64013671875
2025-01-07,42528.359375,7489.35009765625,8245.2998046875,5909.02978515625,19447.580078125,19489.6796875,40083.30078125,5011.81982421875
2025-01-08,42635.19921875,7452.419921875,8251.0,5918.25,19279.83984375,19478.880859375,39981.05859375,4996.39013671875
2025-01-09,,7490.27978515625,8319.7001953125,,19240.890625,,39605.08984375,5017.91015625
2025-01-10,41938.44921875,7431.0400390625,8248.5,5827.0400390625,19064.2890625,19161.630859375,39190.3984375,4977.259765625
2025-01-13,42297.12109375,7408.64013671875,8224.2001953125,5836.22021484375,18874.140625,19088.099609375,,4954.2099609375
2025-01-14,42518.28125,7423.669921875,8201.5,5842.91015625,19219.779296875,19044.390625,38474.30078125,4980.47021484375
2025-01-15,43221.55078125,7474.58984375,8301.099609375,5949.91015625,19286.0703125,19511.23046875,38444.578125,5032.31005859375
2025-01-16,43153.12890625,7634.740234375,8391.900390625,5937.33984375,19522.890625,19338.2890625,38572.6015625,5106.93017578125
2025-01-17,43487.828125,7709.75,8505.2001953125,5996.66015625,19584.060546875,19630.19921875,38451.4609375,5148.2998046875
2025-01-20,,7733.5,8520.5,,19925.810546875,,38902.5,5164.43994140625
2025-01-21,44025.80859375,7770.9501953125,8548.2998046875,6049.240234375,20106.55078125,19756.779296875,39027.98046875,5165.9599609375
2025-01-22,44156.73046875,7837.39990234375,8545.099609375,6086.3701171875,19778.76953125,20009.33984375,39646.25,5205.830078125
2025-01-23,44565.0703125,7892.60986328125,8565.2001953125,6118.7099609375,19700.560546875,20053.6796875,39958.87109375,5217.5
2025-01-24,44424.25,7927.6201171875,8502.400390625,6101.240234375,20066.189453125,19954.30078125,39931.98046875,5219.3701171875
2025-01-27,44713.578125,7906.580078125,8503.7001953125,6012.27978515625,20197.76953125,19341.830078125,39565.80078125,5188.4501953125
2025-01-28,44850.3515625,7897.3701171875,8533.900390625,6067.7001953125,20225.109375,19733.58984375,39016.87109375,5195.7099609375
2025-01-29,44713.51953125,7872.47998046875,8557.7998046875,6039.31005859375,,19632.3203125,39414.78125,5230.66015625
2025-01-30,44882.12890625,7941.64013671875,8646.900390625,6071.169921875,,19681.75,39513.96875,5282.2099609375
2025-01-31,44544.66015625,7950.169921875,8674.0,6040.52978515625,,19627.439453125,39572.48828125,5286.8701171875
2025-02-03,44421.91015625,7854.919921875,8583.599609375,5994.56982421875,20217.259765625,19391.9609375,38520.08984375,5217.91015625
2025-02-04,44556.0390625,7906.39990234375,8570.7998046875,6037.8798828125,20789.9609375,19654.01953125,38798.37109375,5264.58984375
2025-02-05,44873.28125,7891.68017578125,8623.2998046875,6061.47998046875,20597.08984375,19692.330078125,38831.48046875,5271.1201171875
2025-02-06,44747.62890625,8007.6201171875,8727.2998046875,6083.56982421875,20891.619140625,19791.990234375,39066.53125,5356.6298828125
2025-02-07,44303.3984375,7973.02978515625,8700.5,6025.990234375,21133.5390625,19523.400390625,38787.01953125,5325.39990234375
2025-02-10,44470.41015625,8006.22021484375,8767.7998046875,6066.43994140625,21521.98046875,19714.26953125,38801.171875,5358.2998046875
2025-02-11,44593.6484375,8028.89990234375,8777.400390625,6068.5,21294.859375,19643.859375,,5390.91015625
2025-02-12,44368.55859375,8042.18994140625,8807.400390625,6051.97021484375,21857.919921875,19649.94921875,38963.69921875,5405.64990234375
2025-02-13,44711.4296875,8164.10986328125,8764.7001953125,6115.06982421875,21814.369140625,19945.640625,39461.46875,5500.5
2025-02-14,44546.078125,8178.5400390625,8732.5,6114.6298828125,22620.330078125,20026.76953125,39149.4296875,5493.39990234375
2025-02-17,,8189.1298828125,8768.0,,22616.23046875,,39174.25,5519.830078125
2025-02-18,44556.33984375,8206.5595703125,8766.7001953125,6129.580078125,22976.810546875,20041.259765625,39270.3984375,5533.83984375
2025-02-19,44627.58984375,8110.5400390625,8712.5,6144.14990234375,22944.240234375,20056.25,39164.609375,5461.169921875
2025-02-20,44176.6484375,8122.580078125,8663.0,6117.52001953125,22576.98046875,19962.359375,38678.0390625,5461.02978515625
2025-02-21,43428.01953125,8154.509765625,8659.400390625,6013.1298828125,23477.919921875,19524.009765625,38776.94140625,5474.85009765625
2025-02-24,43461.2109375,8090.990234375,8659.0,5983.25,23341.609375,19286.9296875,,5453.759765625
2025-02-25,43621.16015625,8051.06982421875,8668.7001953125,5955.25,23034.01953125,19026.390625,38237.7890625,5447.89990234375
2025-02-26,43433.12109375,8143.919921875,8731.5,5956.06005859375,23787.9296875,19075.259765625,38142.37109375,5527.990234375
2025-02-27,43239.5,8102.52001953125,8756.2001953125,5861.56982421875,23718.2890625,18544.419921875,38256.171875,5472.56005859375
2025-02-28,43840.91015625,8111.6298828125,8809.7001953125,5954.5,22941.3203125,18847.279296875,37155.5,5463.5400390625
2025-03-03,43191.23828125,8199.7099609375,8871.2998046875,5849.72021484375,23006.26953125,18350.189453125,37785.46875,5540.68994140625
2025-03-04,42520.98828125,8047.919921875,8759.0,5778.14990234375,22941.76953125,18285.16015625,37331.1796875,5387.31005859375
2025-03-05,43006.58984375,8173.75,8755.7998046875,5842.6298828125,23594.2109375,18552.73046875,37418.23828125,5489.1201171875
2025-03-06,42579.078125,8197.669921875,8682.7998046875,5738.52001953125,24369.7109375,18069.259765625,37704.9296875,5520.47021484375
2025-03-07,42801.71875,8120.7998046875,8679.900390625,5770.2001953125,24231.30078125,18196.220703125,36887.171875,5468.41015625
2025-03-10,41911.7109375,8047.60009765625,8600.2001953125,5614.56005859375,23783.490234375,17468.3203125,37028.26953125,5386.97998046875
2025-03-11,41433.48046875,7941.91015625,8496.0,5572.06982421875,23782.140625,17436.099609375,36793.109375,5309.89990234375
2025-03-12,41350.9296875,7988.9599609375,8541.0,5599.2998046875,23600.310546875,17648.44921875,36819.08984375,5359.419921875
2025-03-13,40813.5703125,7938.2099609375,8542.599609375,5521.52001953125,23462.650390625,17303.009765625,36790.03125,5328.39013671875
2025-03-14,41488.19140625,8028.27978515625,8632.2998046875,5638.93994140625,23959.98046875,17754.08984375,37053.1015625,5404.18017578125
2025-03-17,41841.62890625,8073.97998046875,8680.2998046875,5675.1201171875,24145.5703125,17808.66015625,37396.51953125,5445.5498046875
2025-03-18,41581.30859375,8114.56982421875,8705.2001953125,5614.66015625,24740.5703125,17504.119140625,37845.421875,5485.009765625
2025-03-19,41964.62890625,8171.47021484375,8706.7001953125,5675.2900390625,24771.140625,17750.7890625,37751.87890625,5507.35986328125
2025-03-20,41953.3203125,8094.2001953125,8702.0,5662.89013671875,24219.94921875,17691.630859375,,5450.93017578125
2025-03-21,41985.3515625,8042.9501953125,8646.7998046875,5667.56005859375,23689.720703125,17784.05078125,37677.05859375,5423.830078125
2025-03-24,42583.3203125,8022.330078125,8638.0,5767.56982421875,23905.560546875,18188.58984375,37608.48828125,5415.7900390625
2025-03-25,42587.5,8108.58984375,8663.7998046875,5776.64990234375,23344.25,18271.859375,37780.5390625,5475.080078125
2025-03-26,42454.7890625,8030.68017578125,8689.599609375,5712.2001953125,23483.3203125,17899.01953125,38027.2890625,5411.68994140625
2025-03-27,42299.69921875,7990.10986328125,8666.099609375,5693.31005859375,23578.80078125,17804.029296875,37799.96875,5381.080078125
2025-03-28,41583.8984375,7916.080078125,8658.900390625,5580.93994140625,23426.599609375,17322.990234375,37120.328125,5331.39990234375
2025-03-31,42001.76171875,7790.7099609375,8582.7998046875,5611.85009765625,23119.580078125,17299.2890625,35617.55859375,5248.39013671875
2025-04-01,41989.9609375,7876.35986328125,8634.7998046875,5633.06982421875,23206.83984375,17449.890625,35624.48046875,5320.2998046875
2025-04-02,42225.3203125,7858.830078125,8608.5,5670.97021484375,23202.529296875,17601.05078125,35725.87109375,5303.9501953125
2025-04-03,40545.9296875,7598.97998046875,8474.7001953125,5396.52001953125,22849.810546875,16550.609375,34735.9296875,5113.27978515625
2025-04-04,38314.859375,7274.9501953125,8055.0,5074.080078125,,15587.7900390625,33780.578125,4878.31005859375
2025-04-07,37965.6015625,6927.1201171875,7702.10009765625,5062.25,19828.30078125,15603.259765625,31136.580078125,4656.41015625
2025-04-08,37645.58984375,7100.419921875,7910.5,4982.77001953125,20127.6796875,15267.91015625,33012.578125,4773.64990234375
2025-04-09,40608.44921875,6863.02001953125,7679.5,5456.89990234375,20264.490234375,17124.970703125,31714.029296875,4622.14013671875
2025-04-10,39593.66015625,7126.02001953125,7913.2998046875,5268.0498046875,20681.779296875,16387.310546875,34609.0,4818.919921875
2025-04-11,40212.7109375,7104.7998046875,7964.2001953125,5363.35986328125,20914.689453125,16724.4609375,33585.578125,4787.22998046875
2025-04-14,40524.7890625,7273.1201171875,8134.2998046875,5405.97021484375,21417.400390625,16831.48046875,33982.359375,4911.39013671875
2025-04-15,40368.9609375,7335.39990234375,8249.099609375,5396.6298828125,21466.26953125,16823.169921875,34267.5390625,4970.43017578125
2025-04-16,39669.390625,7329.97021484375,8275.599609375,5275.7001953125,21056.98046875,16307.16015625,33920.3984375,4966.5
2025-04-17,39142.23046875,7285.85986328125,8275.7001953125,5282.7001953125,21395.140625,16286.4501953125,34377.6015625,4935.33984375
2025-04-18,,,,,,,34730.28125,
2025-04-21,38170.41015625,,,5158.2001953125,,15870.900390625,34279.921875,
2025-04-22,39186.98046875,7326.47021484375,8328.599609375,5287.759765625,21562.3203125,16300.419921875,34220.6015625,4961.4501953125
2025-04-23,39606.5703125,7482.35986328125,8403.2001953125,5375.85986328125,22072.619140625,16708.05078125,34868.62890625,5098.740234375
2025-04-24,40093.3984375,7502.77978515625,8407.400390625,5484.77001953125,21909.759765625,17166.0390625,35039.1484375,5114.97998046875
2025-04-25,40113.5,7536.259765625,8415.2998046875,5525.2099609375,21980.740234375,17382.939453125,35705.73828125,5154.1201171875
2025-04-28,40227.58984375,7573.759765625,8417.2998046875,5528.75,21971.9609375,17366.130859375,35839.98828125,5170.490234375
2025-04-29,40527.62109375,7555.8701171875,8463.5,5560.830078125,22008.109375,17461.3203125,,5161.89990234375
2025-04-30,40669.359375,7593.8701171875,8494.900390625,5569.06005859375,22119.41015625,17446.33984375,36045.37890625,5160.22021484375
2025-05-01,40752.9609375,,8496.7998046875,5604.14013671875,,17710.740234375,36452.30078125,
2025-05-02,41317.4296875,7770.47998046875,8596.400390625,5686.669921875,22504.6796875,17977.73046875,36830.69140625,5285.18994140625
2025-05-05,41218.828125,7727.93017578125,,5650.3798828125,,17844.240234375,,5283.0498046875
2025-05-06,40829.0,7696.919921875,8597.400390625,5606.91015625,22662.7109375,17689.66015625,,5263.3798828125
2025-05-07,41113.96875,7626.83984375,8559.2998046875,5631.27978515625,22691.880859375,17738.16015625,36779.66015625,5230.18994140625
2025-05-08,41368.44921875,7694.43994140625,8531.599609375,5663.93994140625,22775.919921875,17928.140625,36928.62890625,5288.93994140625
2025-05-09,41249.37890625,7743.75,8554.7998046875,5659.91015625,22867.740234375,17928.919921875,37503.328125,5309.740234375
2025-05-12,42410.1015625,7850.10009765625,8605.0,5844.18994140625,23549.4609375,18708.33984375,37644.26171875,5392.35986328125
2025-05-13,42140.4296875,7873.830078125,8602.900390625,5886.5498046875,23108.26953125,19010.08984375,38183.26171875,5416.2099609375
2025-05-14,42051.05859375,7836.7900390625,8585.0,5892.580078125,23640.650390625,19146.810546875,38128.12890625,5403.43994140625
2025-05-15,42322.75,7853.47021484375,8633.7998046875,5916.93017578125,23453.16015625,19112.3203125,37755.51171875,5412.080078125
2025-05-16,42654.73828125,7886.68994140625,8684.599609375,5958.3798828125,23345.05078125,19211.099609375,37753.71875,5427.52978515625
2025-05-19,42792.0703125,7883.6298828125,8699.2998046875,5963.60009765625,23332.720703125,19215.4609375,37498.62890625,5427.22998046875
2025-05-20,42677.23828125,7942.419921875,8781.099609375,5940.4599609375,23681.48046875,19142.7109375,37529.48828125,5454.64990234375
2025-05-21,41860.44140625,7910.490234375,8786.5,5844.60986328125,23827.779296875,18872.640625,37298.98046875,5454.4599609375
2025-05-22,41859.08984375,7864.43994140625,8739.2998046875,5842.009765625,23544.310546875,18925.740234375,36985.87109375,5424.47998046875
2025-05-23,41603.0703125,7734.39990234375,8718.0,5802.81982421875,23601.259765625,18737.2109375,37160.46875,5326.31005859375
2025-05-26,,7828.1298828125,,,23282.330078125,,37531.53125,5395.330078125
2025-05-27,42343.6484375,7826.7900390625,8778.099609375,5921.5400390625,23381.990234375,19199.16015625,37724.109375,5415.4501953125
2025-05-28,42098.69921875,7788.10009765625,8726.0,5888.5498046875,23258.310546875,19100.939453125,37722.3984375,5378.39013671875
2025-05-29,42215.73046875,7779.72021484375,8716.5,5912.169921875,23573.380859375,19175.869140625,38432.98046875,
2025-05-30,42270.0703125,7751.89013671875,8772.400390625,5911.68994140625,23289.76953125,19113.76953125,37965.1015625,5366.58984375
2025-06-02,42305.48046875,7737.2001953125,8774.2998046875,5935.93994140625,23157.970703125,19242.609375,37470.671875,5355.56005859375
2025-06-03,42519.640625,7763.83984375,8787.0,5970.3701171875,23512.490234375,19398.9609375,37446.80859375,5375.7001953125
2025-06-04,42427.73828125,7804.669921875,8801.2998046875,5970.81005859375,23654.029296875,19460.490234375,37747.44921875,5405.14990234375
2025-06-05,42319.73828125,7790.27001953125,8811.0,5939.2998046875,23906.970703125,19298.44921875,37554.48828125,5410.5498046875
2025-06-06,42762.87109375,7804.8701171875,8837.900390625,6000.35986328125,23792.5390625,19529.94921875,37741.609375,5430.169921875
2025-06-09,42761.76171875,7791.47021484375,8832.2998046875,6005.8798828125,24181.4296875,19591.240234375,38088.5703125,
2025-06-10,42866.87109375,7804.330078125,8853.099609375,6038.81005859375,24162.869140625,19714.990234375,38211.51171875,5415.3798828125
2025-06-11,42865.76953125,7775.89990234375,8864.400390625,6022.240234375,24366.939453125,19615.880859375,38421.19140625,5393.14990234375
2025-06-12,42967.62109375,7765.10986328125,8884.900390625,6045.259765625,24035.380859375,19662.490234375,38173.08984375,5360.81982421875
2025-06-13,42197.7890625,7684.68017578125,8850.599609375,5976.97021484375,23892.560546875,19406.830078125,37834.25,5290.47021484375
2025-06-16,42515.08984375,7742.240234375,8875.2001953125,6033.10986328125,24060.990234375,19701.2109375,38311.328125,5339.56982421875
2025-06-17,42215.80078125,7683.72998046875,8834.0,5982.72021484375,23980.30078125,19521.08984375,38536.73828125,5288.68017578125
2025-06-18,42171.66015625,7656.1201171875,8843.5,5980.8701171875,23710.689453125,19546.26953125,38885.1484375,5266.91015625
2025-06-19,,7553.4501953125,8791.7998046875,,23237.740234375,,38488.33984375,5197.02978515625
2025-06-20,42206.8203125,7589.66015625,8774.7001953125,5967.83984375,23530.48046875,19447.41015625,38403.23046875,5233.580078125
2025-06-23,42581.78125,7537.56982421875,8758.0,6025.169921875,23689.130859375,19630.970703125,38354.08984375,5221.89990234375
2025-06-24,43089.01953125,7615.990234375,8759.0,6092.18017578125,24177.0703125,19912.529296875,38790.55859375,5297.06982421875
2025-06-25,42982.4296875,7558.16015625,8718.7998046875,6092.16015625,24474.669921875,19973.55078125,38942.0703125,5252.009765625
2025-06-26,43386.83984375,7557.31005859375,8735.599609375,6141.02001953125,24325.400390625,20167.91015625,39584.578125,5244.02978515625
2025-06-27,43819.26953125,7691.5498046875,8798.900390625,6173.06982421875,24284.150390625,20273.4609375,40150.7890625,5325.64013671875
2025-06-30,44094.76953125,7665.91015625,8761.0,6204.9501953125,24072.279296875,20369.73046875,40487.390625,5303.240234375
2025-07-01,44494.94140625,7662.58984375,8785.2998046875,6198.009765625,,20202.890625,39986.328125,5282.43017578125
2025-07-02,44484.421875,7738.419921875,8774.7001953125,6227.419921875,24221.41015625,20393.130859375,39762.48046875,5318.72021484375
2025-07-03,44828.53125,7754.5498046875,8823.2001953125,6279.35009765625,24069.939453125,20601.099609375,39785.8984375,5343.14990234375
2025-07-04,,7696.27001953125,8822.900390625,,23916.060546875,,39810.87890625,5288.81005859375
2025-07-07,44406.359375,7723.47021484375,8806.5,6229.97998046875,23887.830078125,20412.51953125,39587.6796875,5341.5400390625
2025-07-08,44240.76171875,7766.7099609375,8854.2001953125,6225.52001953125,24148.0703125,20418.4609375,39688.80859375,5371.9501953125
2025-07-09,44458.30078125,7878.4599609375,8867.0,6263.259765625,23892.3203125,20611.33984375,39821.28125,5445.64990234375
2025-07-10,44650.640625,7902.25,8975.7001953125,6280.4599609375,24028.369140625,20630.66015625,39646.359375,5438.27001953125
2025-07-11,44371.51171875,7829.2900390625,8941.099609375,6259.75,24139.5703125,20585.529296875,39569.6796875,5383.47998046875
2025-07-14,44459.6484375,7808.169921875,8998.099609375,6268.56005859375,24203.3203125,20640.330078125,39459.62109375,5370.85009765625
2025-07-15,44023.2890625,7766.2099609375,8938.2998046875,6243.759765625,24590.119140625,20677.80078125,39678.01953125,5354.169921875
2025-07-16,44254.78125,7722.08984375,8926.599609375,6263.7001953125,24517.759765625,20730.490234375,39663.3984375,5298.06982421875
2025-07-17,44484.48828125,7822.0,8972.599609375,6297.35986328125,24498.94921875,20885.650390625,39901.19140625,5377.14990234375
2025-07-18,44342.19140625,7822.669921875,8992.099609375,6296.7900390625,24825.66015625,20895.650390625,39819.109375,5359.22998046875
2025-07-21,44323.0703125,7798.22021484375,9013.0,6305.60009765625,24994.140625,20974.1796875,,5342.97998046875
2025-07-22,44502.44140625,7744.41015625,9023.7998046875,6309.6201171875,25130.029296875,20892.689453125,39774.921875,5290.47998046875
2025-07-23,45010.2890625,7850.43017578125,9061.5,6358.91015625,25538.0703125,21020.01953125,41171.3203125,5344.25
2025-07-24,44693.91015625,7818.27978515625,9138.400390625,6363.35009765625,25667.1796875,21057.9609375,41826.33984375,5355.2001953125
2025-07-25,44901.921875,7834.580078125,9120.2998046875,6388.64013671875,25388.349609375,21108.3203125,41456.23046875,5352.16015625
2025-07-28,44837.55859375,7800.8798828125,9081.400390625,6389.77001953125,25562.130859375,21178.580078125,40998.26953125,5337.580078125
2025-07-29,44632.98828125,7857.35986328125,9136.2998046875,6370.85986328125,25524.44921875,21098.2890625,40674.55078125,5379.2001953125
2025-07-30,44461.28125,7861.9599609375,9136.900390625,6362.89990234375,25176.9296875,21129.669921875,40654.69921875,5393.18017578125
2025-07-31,44130.98046875,7771.97021484375,9132.7998046875,6339.39013671875,24773.330078125,21122.44921875,41069.8203125,5319.919921875
2025-08-01,43588.578125,7546.16015625,9068.599609375,6238.009765625,24507.810546875,20650.130859375,40799.6015625,
2025-08-04,44173.640625,7632.009765625,9128.2998046875,6329.93994140625,24733.44921875,21053.580078125,40290.69921875,5242.31982421875
2025-08-05,44111.73828125,7621.0400390625,9142.7001953125,6299.18994140625,24902.529296875,20916.55078125,40549.5390625,5249.58984375
2025-08-06,44193.12109375,7635.02978515625,9164.2998046875,6345.06005859375,24910.630859375,21169.419921875,40794.859375,5263.2900390625
2025-08-07,43968.640625,7709.31982421875,9100.7998046875,6340.0,25081.630859375,21242.69921875,41059.1484375,5332.06982421875
2025-08-08,44175.609375,7743.0,9095.7001953125,6389.4501953125,24858.8203125,21450.01953125,41820.48046875,5347.740234375
2025-08-11,43975.08984375,7698.52001953125,9129.7001953125,6373.4501953125,24906.810546875,21385.400390625,,5331.85009765625
2025-08-12,44458.609375,7753.419921875,9147.7998046875,6445.759765625,24969.6796875,21681.900390625,42718.171875,5335.97021484375
2025-08-13,44922.26953125,7804.97021484375,9165.2001953125,6466.580078125,25613.669921875,21713.140625,43274.671875,5388.25
2025-08-14,44911.26171875,7870.33984375,9177.2001953125,6468.5400390625,25519.3203125,21710.669921875,42649.26171875,5434.7001953125
2025-08-15,44946.12109375,7923.4501953125,9138.900390625,6449.7998046875,25270.0703125,21622.98046875,43378.30859375,5448.60986328125
2025-08-18,44911.8203125,7884.0498046875,9157.7001953125,6449.14990234375,25176.849609375,21629.76953125,43714.30859375,5434.64013671875
2025-08-19,44922.26953125,7979.080078125,9189.2001953125,6411.3701171875,25122.900390625,21314.94921875,43546.2890625,5483.27978515625
2025-08-20,44938.30859375,7973.02978515625,9288.099609375,6395.77978515625,25165.939453125,21172.859375,42888.55078125,5472.31982421875
2025-08-21,44785.5,7938.2900390625,9309.2001953125,6370.169921875,25104.609375,21100.310546875,42610.171875,5462.16015625
2025-08-22,45631.73828125,7969.68994140625,9321.400390625,6466.91015625,25339.140625,21496.5390625,42633.2890625,5488.22998046875
2025-08-25,45282.46875,7843.0400390625,,6439.31982421875,25829.91015625,21449.2890625,42807.8203125,5443.9599609375
2025-08-26,45418.0703125,7709.81005859375,9265.7998046875,6465.93994140625,25524.919921875,21544.26953125,42394.3984375,5383.68017578125
2025-08-27,45565.23046875,7743.93017578125,9255.5,6481.39990234375,25201.759765625,21590.140625,42520.26953125,5393.06982421875
2025-08-28,45636.8984375,7762.60009765625,9216.7998046875,6501.85986328125,24998.8203125,21705.16015625,42828.7890625,5396.72998046875
2025-08-29,45544.87890625,7703.89990234375,9187.2998046875,6460.259765625,25077.619140625,21455.55078125,42718.46875,5351.72998046875
2025-09-01,,7707.89990234375,9196.2998046875,,25617.419921875,,42188.7890625,5367.080078125
2025-09-02,45295.80859375,7654.25,9116.7001953125,6415.5400390625,25496.55078125,21279.630859375,42310.48828125,5291.0400390625
2025-09-03,45271.23046875,7719.7099609375,9178.0,6448.259765625,25343.4296875,21497.73046875,41938.890625,5325.009765625
2025-09-04,45621.2890625,7698.919921875,9216.900390625,6502.080078125,25058.509765625,21707.689453125,42580.26953125,5346.7099609375
2025-09-05,45400.859375,7674.77978515625,9208.2001953125,6481.5,25417.98046875,21700.390625,43018.75,5318.14990234375
2025-09-08,45514.94921875,7734.83984375,9221.400390625,6495.14990234375,25633.91015625,21798.69921875,43643.80859375,5362.81005859375
2025-09-09,45711.33984375,7749.39013671875,9242.5,6512.60986328125,25938.130859375,21879.490234375,43459.2890625,5368.81982421875
2025-09-10,45490.921875,7761.31982421875,9225.400390625,6532.0400390625,26200.259765625,21886.060546875,43837.671875,5361.47021484375
2025-09-11,46108.0,7823.52001953125,9297.599609375,6587.47021484375,26086.3203125,22043.0703125,44372.5,5386.77001953125
2025-09-12,45834.21875,7825.240234375,9283.2998046875,6584.2900390625,26388.16015625,22141.099609375,44768.12109375,5390.7099609375
2025-09-15,45883.44921875,7896.93017578125,9277.0,6615.27978515625,26446.560546875,22348.75,,5440.39990234375
2025-09-16,45757.8984375,7818.22021484375,9195.7001953125,6606.759765625,26438.509765625,22333.9609375,44902.26953125,5372.31005859375
2025-09-17,46018.3203125,7786.97998046875,9208.400390625,6600.35009765625,26908.390625,22261.330078125,44790.37890625,5369.7001953125
2025-09-18,46142.421875,7854.60986328125,9228.099609375,6631.9599609375,26544.849609375,22470.720703125,45303.4296875,5456.669921875
2025-09-19,46315.26953125,7853.58984375,9216.7001953125,6664.35986328125,26545.099609375,22631.48046875,45045.80859375,5458.419921875
2025-09-22,46381.5390625,7830.10986328125,9226.7001953125,6693.75,26344.140625,22788.98046875,45493.66015625,5442.0498046875
2025-09-23,46292.78125,7872.02001953125,9223.2998046875,6656.919921875,26159.119140625,22573.470703125,,5472.39013671875
2025-09-24,46121.28125,7827.4501953125,9250.400390625,6637.97021484375,26518.650390625,22497.859375,45630.30859375,5464.56005859375
2025-09-25,45947.3203125,7795.419921875,9214.0,6604.72021484375,26484.6796875,22384.69921875,45754.9296875,5444.89013671875
2025-09-26,46247.2890625,7870.68017578125,9284.7998046875,6643.7001953125,26128.19921875,22484.0703125,45354.98828125,5499.7001953125
2025-09-29,46316.0703125,7880.8701171875,9299.7998046875,6661.2099609375,26622.880859375,22591.150390625,45043.75,5506.85009765625
2025-09-30,46397.890625,7895.93994140625,9350.400390625,6688.4599609375,26855.560546875,22660.009765625,44932.62890625,5529.9599609375
2025-10-01,46441.1015625,7966.9501953125,9446.400390625,6711.2001953125,,22755.16015625,44550.8515625,5581.2099609375
2025-10-02,46519.71875,8056.6298828125,9427.7001953125,6715.35009765625,27287.119140625,22844.05078125,44936.73046875,5645.81005859375
2025-10-03,46758.28125,8081.5400390625,9491.2998046875,6715.7900390625,27140.919921875,22780.509765625,45769.5,5651.7099609375
2025-10-06,46694.96875,7971.77978515625,9479.099609375,6740.27978515625,26957.76953125,22941.669921875,47944.76171875,5628.72021484375
